Time,Converged Residual,Object,Density (kg/m^3),Pressure (kg/ms^2),Velocity (m/s),Temperature (K),Mass Flow Rate (kg/s),Mass (kg),Dynamic Pressure (kg/ms^2)
0.05,1.489508215679623e-12,INTER2,794.8533244525094,6437293.155061273,17.507286002701907,293.150000000003,0.44070010448623104,N/A,121813.28421523451
0.05,1.489508215679623e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,1.489508215679623e-12,INTER3,794.6641526521736,6209060.862851681,17.511453656169795,293.14999999999793,0.4407001044862147,N/A,121842.28217392652
0.05,1.489508215679623e-12,cavitating_venturi,N/A,N/A,N/A,N/A,0.44070010448700486,N/A,N/A
0.05,1.489508215679623e-12,INTER4,794.6641526521736,3675666.623479274,17.5114536561698,290.60520675389245,0.4407001044862148,N/A,121842.28217392656
0.05,1.489508215679623e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,1.489508215679623e-12,INTER5,794.4718329056705,3447380.0,17.515692696734874,290.60520675388705,0.44070010448619706,N/A,121871.77683420616
0.05,1.489508215679623e-12,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
0.1,1.4215633342946105e-12,Pressurant Tank,73.94382120363522,6322982.325618583,10,290.1429107120946,N/A,0.1780977135283015,N/A
0.1,1.4215633342946105e-12,INTER1,73.9438212040802,6322982.325618583,17.355206098131767,290.14291071057755,0.04064143156639974,N/A,11136.056996265777
0.1,1.4215633342946105e-12,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.1,1.4215633342946105e-12,INTER2,794.7605314469017,6325271.4597228905,17.355206098131767,293.14999999999674,0.43682088948755093,N/A,119692.19919198347
0.1,1.4215633342946105e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.1,1.4215633342946105e-12,INTER3,794.574361851429,6100922.13695924,17.359272440884926,293.15000000000055,0.4368208894875359,N/A,119720.24319814338
0.1,1.4215633342946105e-12,cavitating_venturi,N/A,N/A,N/A,N/A,0.4368208894882795,N/A,N/A
0.1,1.4215633342946105e-12,INTER4,794.574361851429,3671781.888040762,17.359272440884926,290.7086128665437,0.4368208894875359,N/A,119720.24319814338
0.1,1.4215633342946105e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.1,1.4215633342946105e-12,INTER5,794.3852061983036,3447380.0,17.363405957584654,290.7086128665412,0.4368208894875201,N/A,119748.75047724537
0.1,1.4215633342946105e-12,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
0.15000000000000002,1.3575787272487495e-12,Pressurant Tank,73.10013189127129,6213905.512121197,10,288.66623591594174,N/A,0.1760656419499815,N/A
0.15000000000000002,1.3575787272487495e-12,INTER1,73.10013189169186,6213905.512121197,17.205776843479345,288.6662359144995,0.03983178585011118,N/A,10820.236083113392
0.15000000000000002,1.3575787272487495e-12,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15000000000000002,1.3575787272487495e-12,INTER2,794.6700588758459,6216178.305707327,17.20577684347934,293.1500000000015,0.4330105403029436,N/A,117626.56814297111
0.15000000000000002,1.3575787272487495e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
